,accuracy,clf,f1,fit_time,fold,precision,recall,recall_macro,roc_auc,score_time
0,0.9174311926605505,RFC,0.9243697478991597,0.6941342353820801,0,0.9401709401709402,0.9090909090909091,0.9184629803186504,0.9773366277583709,0.617908239364624
1,0.9220183486238532,RFC,0.9317269076305222,0.7055628299713135,1,0.90625,0.9586776859504132,0.9174831728721138,0.9717559853454886,0.6179976463317871
2,0.9174311926605505,RFC,0.925,0.6980319023132324,2,0.9327731092436975,0.9173553719008265,0.9174405725483514,0.9752066115702478,0.6176352500915527
3,0.9036697247706422,RFC,0.9121338912133891,0.6962437629699707,3,0.923728813559322,0.9008264462809917,0.9040214705631763,0.9735877992672745,0.6172323226928711
4,0.9400921658986175,RFC,0.9473684210526315,0.6969869136810303,4,0.9212598425196851,0.975,0.9359536082474227,0.9805412371134021,0.6170234680175781
5,0.8986175115207373,RFC,0.9090909090909091,0.6974384784698486,5,0.9016393442622951,0.9166666666666666,0.8964776632302405,0.9518470790378006,0.6173591613769531
6,0.9308755760368663,RFC,0.9372384937238494,0.6953527927398682,6,0.9411764705882353,0.9333333333333333,0.9305841924398626,0.9776202749140894,0.6175978183746338
7,0.9216589861751152,RFC,0.9300411522633746,0.6952972412109375,7,0.9186991869918699,0.9416666666666667,0.9192869415807561,0.975171821305842,0.617586612701416
8,0.9216589861751152,RFC,0.9294605809128631,0.6971845626831055,8,0.9256198347107438,0.9333333333333333,0.9202749140893471,0.9695446735395189,0.6181387901306152
9,0.9308755760368663,RFC,0.9372384937238494,0.6935029029846191,9,0.9411764705882353,0.9333333333333333,0.9305841924398626,0.9825171821305841,0.6175005435943604
10,0.8577981651376146,DTC,0.8658008658008658,1.6299219131469727,0,0.9090909090909091,0.8264462809917356,0.8616767487432905,0.8616767487432905,0.006749391555786133
11,0.9128440366972477,DTC,0.9224489795918367,1.5207862854003906,1,0.9112903225806451,0.9338842975206612,0.9102411178324955,0.9102411178324954,0.00666499137878418
12,0.8623853211009175,DTC,0.8760330578512396,1.7495203018188477,2,0.8760330578512396,0.8760330578512396,0.8606969412967538,0.8606969412967538,0.006849765777587891
13,0.8348623853211009,DTC,0.8461538461538463,1.5692858695983887,3,0.8761061946902655,0.8181818181818182,0.8369259606373008,0.8369259606373011,0.006335735321044922
14,0.8709677419354839,DTC,0.884297520661157,1.9704291820526123,4,0.8770491803278688,0.8916666666666667,0.8685137457044674,0.8685137457044673,0.00622105598449707
15,0.8341013824884793,DTC,0.8548387096774193,1.813246726989746,5,0.828125,0.8833333333333333,0.8282646048109965,0.8282646048109965,0.006676435470581055
16,0.8387096774193549,DTC,0.8571428571428572,1.8539164066314697,6,0.84,0.875,0.8344072164948453,0.8344072164948454,0.006712198257446289
17,0.8940092165898618,DTC,0.904564315352697,1.6438109874725342,7,0.9008264462809917,0.9083333333333333,0.8923109965635738,0.8923109965635738,0.006497383117675781
18,0.8663594470046083,DTC,0.8776371308016878,1.6587419509887695,8,0.8888888888888888,0.8666666666666667,0.8663230240549828,0.8663230240549828,0.0069980621337890625
19,0.8571428571428571,DTC,0.871369294605809,1.852142333984375,9,0.8677685950413223,0.875,0.8550257731958764,0.8550257731958762,0.006639719009399414
20,0.8486238532110092,KNN,0.8735632183908045,0.11370086669921875,0,0.8142857142857143,0.9421487603305785,0.8370537616085882,0.906492289341399,4.0240795612335205
21,0.8394495412844036,KNN,0.8616600790513834,0.12565302848815918,1,0.8257575757575758,0.9008264462809917,0.831856522109568,0.8928601857374117,4.023760557174683
22,0.908256880733945,KNN,0.9206349206349207,0.1124415397644043,2,0.8854961832061069,0.9586776859504132,0.9020192553463406,0.9500724205503963,3.724320650100708
23,0.9036697247706422,KNN,0.9163346613545816,0.11893582344055176,3,0.8846153846153846,0.9504132231404959,0.897887023941382,0.950242821845446,3.8228275775909424
24,0.8940092165898618,KNN,0.9105058365758756,0.11484622955322266,4,0.8540145985401459,0.975,0.8844072164948453,0.9413659793814433,3.6223385334014893
25,0.8387096774193549,KNN,0.8616600790513834,0.11161065101623535,5,0.8195488721804511,0.9083333333333333,0.830455326460481,0.9105240549828179,3.120422601699829
26,0.8663594470046083,KNN,0.8853754940711462,0.1154029369354248,6,0.8421052631578947,0.9333333333333333,0.8584192439862544,0.92143470790378,3.621924638748169
27,0.8847926267281107,KNN,0.8987854251012146,0.11327528953552246,7,0.8740157480314961,0.925,0.8800257731958763,0.9244845360824743,3.723013162612915
28,0.9032258064516129,KNN,0.9163346613545819,0.11504960060119629,8,0.8778625954198473,0.9583333333333334,0.896692439862543,0.9364690721649485,3.8251633644104004
29,0.880184331797235,KNN,0.8960000000000001,0.11071944236755371,9,0.8615384615384616,0.9333333333333333,0.8738831615120275,0.9435996563573884,3.5214033126831055
30,0.8073394495412844,GaussianNB,0.8055555555555556,0.09833168983459473,0,0.9157894736842105,0.71900826446281,0.818267018829343,0.9171849706057766,0.03183245658874512
31,0.8348623853211009,GaussianNB,0.8392857142857142,0.10270428657531738,1,0.912621359223301,0.7768595041322314,0.8420379994887961,0.9137343443810172,0.03182649612426758
32,0.8486238532110092,GaussianNB,0.8493150684931507,0.1000509262084961,2,0.9489795918367347,0.768595041322314,0.8585243247848684,0.9227230126948965,0.03151297569274902
33,0.8165137614678899,GaussianNB,0.8181818181818182,0.09861445426940918,3,0.9090909090909091,0.743801652892562,0.8255090738689614,0.9002726420720798,0.03178071975708008
34,0.8433179723502304,GaussianNB,0.8482142857142857,0.0987095832824707,4,0.9134615384615384,0.7916666666666666,0.8494415807560137,0.9025773195876288,0.032534122467041016
35,0.8202764976958525,GaussianNB,0.8281938325991189,0.09870481491088867,5,0.8785046728971962,0.7833333333333333,0.8246563573883161,0.8730240549828179,0.03146171569824219
36,0.8709677419354839,GaussianNB,0.8727272727272728,0.0980832576751709,6,0.96,0.8,0.8793814432989691,0.9382302405498282,0.03158736228942871
37,0.8248847926267281,GaussianNB,0.8303571428571429,0.09841704368591309,7,0.8942307692307693,0.775,0.8307989690721649,0.8881443298969072,0.03147006034851074
38,0.7880184331797235,GaussianNB,0.7870370370370371,0.09822630882263184,8,0.8854166666666666,0.7083333333333334,0.7974656357388317,0.8903780068728523,0.031574249267578125
39,0.8617511520737328,GaussianNB,0.8636363636363635,0.10162734985351562,9,0.95,0.7916666666666666,0.8700601374570447,0.937414089347079,0.03156304359436035
40,0.573394495412844,QuadraticDisciminantAnalysis,0.6542750929368031,1.607450008392334,0,0.5945945945945946,0.7272727272727273,0.5543580131208997,0.5717815455397461,0.3117654323577881
41,0.573394495412844,QuadraticDisciminantAnalysis,0.6542750929368031,1.6027910709381104,1,0.5945945945945946,0.7272727272727273,0.5543580131208997,0.6199199113913265,0.3145174980163574
42,0.518348623853211,QuadraticDisciminantAnalysis,0.6096654275092936,1.5949492454528809,2,0.5540540540540541,0.6776859504132231,0.49863678963960123,0.5132487006901252,0.30634331703186035
43,0.5412844036697247,QuadraticDisciminantAnalysis,0.596774193548387,1.571702003479004,3,0.5826771653543307,0.6115702479338843,0.5325892476782823,0.5753599727357929,0.3057277202606201
44,0.5898617511520737,QuadraticDisciminantAnalysis,0.6563706563706565,1.624009370803833,4,0.6115107913669064,0.7083333333333334,0.5758161512027491,0.5788659793814432,0.3233218193054199
45,0.5806451612903226,QuadraticDisciminantAnalysis,0.631578947368421,1.689807653427124,5,0.6141732283464567,0.65,0.5724226804123711,0.6401202749140894,0.3240690231323242
46,0.5852534562211982,QuadraticDisciminantAnalysis,0.6484375000000001,1.794168472290039,6,0.6102941176470589,0.6916666666666667,0.5726374570446735,0.6334192439862543,0.32369089126586914
47,0.6405529953917051,QuadraticDisciminantAnalysis,0.713235294117647,1.6703031063079834,7,0.6381578947368421,0.8083333333333333,0.6206615120274914,0.6446735395189004,0.3063325881958008
48,0.5990783410138248,QuadraticDisciminantAnalysis,0.6561264822134386,1.6307740211486816,8,0.6240601503759399,0.6916666666666667,0.5881013745704468,0.5914089347079038,0.3347654342651367
49,0.5714285714285714,QuadraticDisciminantAnalysis,0.6436781609195402,1.759702444076538,9,0.5957446808510638,0.7,0.5561855670103093,0.6142611683848797,0.30971813201904297
